query,vehicle,AP,first_correct_rank,box_area,brightness,n_positives,has_twin,sim_best_true,sim_best_wrong,best_true,clean_top5
6c8687b0efca4b01a63ac04fde53e9d3,1335,1.0,1,233508,66.41742567001675,1,True,0.39745578,0.41731983,87ec7a51dfc14196ae24d67458ed2d1e,87ec7a51dfc14196ae24d67458ed2d1e|49de32896dec48b6a33b11e163558a15|78132423a1864875ad88d9b606b87efe|0e370706fdb14ba5affd18415b97ec19|5e553240676d4d238c48ded9ba3ff19c
24c19d68c1244f91bd39e22f0c863b8c,1335,1.0,1,190836,62.63991578014184,1,True,0.4019924,0.3802904,87ec7a51dfc14196ae24d67458ed2d1e,87ec7a51dfc14196ae24d67458ed2d1e|49de32896dec48b6a33b11e163558a15|78132423a1864875ad88d9b606b87efe|0e370706fdb14ba5affd18415b97ec19|b2db22092d634fe58a3f656a511fe30a
7220a5c8821a44b0874284e6c64f7c89,1420,1.0,1,286371,139.9804470486111,1,True,0.4890908,0.33798498,4ef2848605e8460fac202a3ff3a7eac0,4ef2848605e8460fac202a3ff3a7eac0|ef17e893a9fd47a1b43ca7dd03b92490|317b319c62354cc88407d820846070ac|a82e966b73ae41d98dc675e8a09ae3f8|f103a492918d427eab3b9f5ad0caa323
ea051e1454144d6dac3a37f5acbffef2,1420,1.0,1,186916,149.70849465339234,1,True,0.43993664,0.40959525,17235c85ac6e46dfaee5cadec0b0567e,17235c85ac6e46dfaee5cadec0b0567e|a82e966b73ae41d98dc675e8a09ae3f8|317b319c62354cc88407d820846070ac|ef17e893a9fd47a1b43ca7dd03b92490|b2d1413561374dbf9dee7b7668c6eac2
fd9efc68cc964c2b8b8387306a69c240,1420,0.3333333333333333,3,430520,114.91632296954315,1,True,0.2484082,0.12951751,4ef2848605e8460fac202a3ff3a7eac0,f776ff5b53514c0f8a697f00a37d71e0|c4debdb813de42488347a61fe9844099|4ef2848605e8460fac202a3ff3a7eac0|ef17e893a9fd47a1b43ca7dd03b92490|317b319c62354cc88407d820846070ac
2351a756701b4e38aa65ec6e8334552c,1420,1.0,1,189144,151.54743055555556,1,True,0.40626103,0.51353335,17235c85ac6e46dfaee5cadec0b0567e,17235c85ac6e46dfaee5cadec0b0567e|317b319c62354cc88407d820846070ac|a82e966b73ae41d98dc675e8a09ae3f8|ef17e893a9fd47a1b43ca7dd03b92490|b2d1413561374dbf9dee7b7668c6eac2
3f29de04a0e74e7ab2dd343c7d8a33ce,321,1.0,1,308484,159.20705287929124,2,True,0.6720582,0.41786426,6918ce9cd29d46a5a2de033c95dc8413,6918ce9cd29d46a5a2de033c95dc8413|dde22e13be5f43b1abc446acc37c5084|0751c82fee8447bb97273851a90f84fa|f8e5e6491bd64416981439764460a350|74045bd0093a4586bf4a7a843c7a9c2d
72f342eeda8b457692e051074264e273,321,1.0,1,287280,125.79692390453835,2,True,0.6920525,0.3020403,6918ce9cd29d46a5a2de033c95dc8413,6918ce9cd29d46a5a2de033c95dc8413|1b79126c6b3a4b079d0a07604b9da83e|0751c82fee8447bb97273851a90f84fa|f8e5e6491bd64416981439764460a350|5f0b28f932b4492c91ed6e540f7776bd
5f6f063cab6c4c5999508e16ef20151f,321,1.0,1,289038,126.88082606589147,2,True,0.6842196,0.31081936,6918ce9cd29d46a5a2de033c95dc8413,6918ce9cd29d46a5a2de033c95dc8413|1b79126c6b3a4b079d0a07604b9da83e|0751c82fee8447bb97273851a90f84fa|f8e5e6491bd64416981439764460a350|5f0b28f932b4492c91ed6e540f7776bd
ae3d517d663b45f8aaac46bc0e483aa6,321,1.0,1,335331,135.00752314814815,2,True,0.6736734,0.34696186,1b79126c6b3a4b079d0a07604b9da83e,1b79126c6b3a4b079d0a07604b9da83e|dde22e13be5f43b1abc446acc37c5084|0751c82fee8447bb97273851a90f84fa|f8e5e6491bd64416981439764460a350|5f0b28f932b4492c91ed6e540f7776bd
3ea37fc13db242c789df05a28d88ecbd,321,1.0,1,309468,159.11881944444445,2,True,0.6840732,0.39609894,6918ce9cd29d46a5a2de033c95dc8413,6918ce9cd29d46a5a2de033c95dc8413|dde22e13be5f43b1abc446acc37c5084|0751c82fee8447bb97273851a90f84fa|f8e5e6491bd64416981439764460a350|74045bd0093a4586bf4a7a843c7a9c2d
63fdba5f942645e0989cb791de612f47,894,1.0,1,213156,55.032578229585006,2,True,0.64770824,0.15122479,5c82302d33b54091b703ac1e159fc00c,5c82302d33b54091b703ac1e159fc00c|4527dd2038b549d9b52e068035017204|d39d1f38b5f740c6802a529814d77923|b64f22beda0c4785ab30d227b3790794|11eddc1c3c3741688332c6c9a65bb4e1
f490e70744e94aae89fe108139936728,894,1.0,1,571728,59.69528793238994,2,True,0.6933737,0.3558069,8eae3742430444be93b88b710a06e49e,8eae3742430444be93b88b710a06e49e|4527dd2038b549d9b52e068035017204|11eddc1c3c3741688332c6c9a65bb4e1|b64f22beda0c4785ab30d227b3790794|94945598ed5d4204be76594b932b1695
e42f15887fbb446d81416cb55f319e48,894,1.0,1,209190,52.35789895411606,2,True,0.6511198,0.14703083,5c82302d33b54091b703ac1e159fc00c,5c82302d33b54091b703ac1e159fc00c|4527dd2038b549d9b52e068035017204|d39d1f38b5f740c6802a529814d77923|b64f22beda0c4785ab30d227b3790794|11eddc1c3c3741688332c6c9a65bb4e1
0a572476ab244ebd949b7d23f1f4937c,894,1.0,1,571584,68.35270439011566,2,True,0.6838465,0.38637805,8eae3742430444be93b88b710a06e49e,8eae3742430444be93b88b710a06e49e|4527dd2038b549d9b52e068035017204|11eddc1c3c3741688332c6c9a65bb4e1|b64f22beda0c4785ab30d227b3790794|509c9df9dfcb4509a5676437750ce388
ed5f216c4cdc4ec7af48fc16be4c839e,894,1.0,1,499110,124.83051609848485,2,True,0.622018,0.20251168,5c82302d33b54091b703ac1e159fc00c,5c82302d33b54091b703ac1e159fc00c|8eae3742430444be93b88b710a06e49e|d3c11a696e8c49a4bcd4950226f63847|62e4c46453d44df39484214b1dcc3adf|11eddc1c3c3741688332c6c9a65bb4e1
68df0cdb42c44386927d1ab20f02d81b,232,1.0,1,350703,87.90999348958333,1,True,0.5622851,0.45450032,db2940d153664264b342b6427b8a80fd,db2940d153664264b342b6427b8a80fd|da8fc458f7254fa592d06187eaad50db|24bde1a81d2a485c928b381c11b8e704|3ae1a1e1c37345aba6eddf39c2ae30f7|3710c4ae599b4b908245fb626f0af3b3
40484c7c6afa4e05a946533abd26aa67,232,1.0,1,180492,50.40876843278463,1,True,0.54299,0.5966772,fb38d022ce06472f9500dc6b7a26889f,fb38d022ce06472f9500dc6b7a26889f|da8fc458f7254fa592d06187eaad50db|24bde1a81d2a485c928b381c11b8e704|3710c4ae599b4b908245fb626f0af3b3|3ae1a1e1c37345aba6eddf39c2ae30f7
fc70f2fbfadc4062b97d7d07e30cb0b0,232,1.0,1,182286,53.70255335365854,1,True,0.5466304,0.55460846,fb38d022ce06472f9500dc6b7a26889f,fb38d022ce06472f9500dc6b7a26889f|da8fc458f7254fa592d06187eaad50db|24bde1a81d2a485c928b381c11b8e704|3710c4ae599b4b908245fb626f0af3b3|3ae1a1e1c37345aba6eddf39c2ae30f7
7ef15ae2d0174ff789e4b2184a62f7b2,232,1.0,1,250958,109.60051286139456,1,True,0.3301927,0.27194577,db2940d153664264b342b6427b8a80fd,db2940d153664264b342b6427b8a80fd|da8fc458f7254fa592d06187eaad50db|24bde1a81d2a485c928b381c11b8e704|3ae1a1e1c37345aba6eddf39c2ae30f7|3710c4ae599b4b908245fb626f0af3b3
6c2ed7c4919f45e39e7d6c32c1a1b860,573,1.0,1,259028,133.74632855191257,1,True,0.5904809,0.46305293,db4a53e44a4b4f03af9ec0b1ecbf4c84,db4a53e44a4b4f03af9ec0b1ecbf4c84|954b5da485f94634a090640b1ad5d37a|34122c9ca00245a3b664e9ce90305f58|78132423a1864875ad88d9b606b87efe|0e370706fdb14ba5affd18415b97ec19
408c933efe2a4c2a839b1f078f4185ac,573,1.0,1,285576,140.54717781007753,1,True,0.63378346,0.40020746,a29a08072c964c3f9ba40f8b5c358549,a29a08072c964c3f9ba40f8b5c358549|944dbf53512c45eda5381d04c1edb725|954b5da485f94634a090640b1ad5d37a|34122c9ca00245a3b664e9ce90305f58|f776ff5b53514c0f8a697f00a37d71e0
7fe687c368674db9a34a7e70e718e1e5,573,1.0,1,257985,133.67600537909837,1,True,0.5912364,0.45475483,db4a53e44a4b4f03af9ec0b1ecbf4c84,db4a53e44a4b4f03af9ec0b1ecbf4c84|954b5da485f94634a090640b1ad5d37a|34122c9ca00245a3b664e9ce90305f58|78132423a1864875ad88d9b606b87efe|0e370706fdb14ba5affd18415b97ec19
0d2ede46dda9403d9553aa2ba6180aaa,573,1.0,1,287545,142.06109152075226,1,True,0.59285486,0.4044432,a29a08072c964c3f9ba40f8b5c358549,a29a08072c964c3f9ba40f8b5c358549|944dbf53512c45eda5381d04c1edb725|954b5da485f94634a090640b1ad5d37a|34122c9ca00245a3b664e9ce90305f58|f776ff5b53514c0f8a697f00a37d71e0
46c026bc634c41d099fc4f3883a1e0b8,1069,0.8333333333333333,1,236176,58.89845238095238,2,True,0.44398427,0.30183858,e2a7145a17094ca8b32206f00e35cca3,e2a7145a17094ca8b32206f00e35cca3|684ac61449314f84b3e9ccf147f6b1bc|2bae42c456274091896d9b9f7b2c52b8|385140e7679d427293393f7639a01826|32b564f3f00c4c7888f60e0c129c624d
7e7cc0a6a50d4f3584c4d460459da0c0,1069,1.0,1,462354,122.08408061594203,2,True,0.5473222,0.34396374,c2059b8b82944b1b86e1a561cc92f558,c2059b8b82944b1b86e1a561cc92f558|e2a7145a17094ca8b32206f00e35cca3|684ac61449314f84b3e9ccf147f6b1bc|385140e7679d427293393f7639a01826|32b564f3f00c4c7888f60e0c129c624d
937bebb8ac1a477bb3a7c1c39d76f9ec,1069,0.6666666666666666,1,352296,129.91242666967509,2,True,0.48420334,0.38179696,c2059b8b82944b1b86e1a561cc92f558,c2059b8b82944b1b86e1a561cc92f558|385140e7679d427293393f7639a01826|684ac61449314f84b3e9ccf147f6b1bc|3923e495d10940e59c9dc28e385058e7|32b564f3f00c4c7888f60e0c129c624d
f44cb92508d14906b0cc3f4bdeb6db6c,1069,0.25,4,398692,108.25043776939656,2,True,0.17997324,0.13323839,c2059b8b82944b1b86e1a561cc92f558,765a3219d834419cbe7179e6da1288b3|217dc224802e4ddcb45cd42e065f23a6|fabd7b13569f4a04aac8e8ba6c0bb92f|c2059b8b82944b1b86e1a561cc92f558|19472f835fa747dc9c352cefcd8c8df3
c9b0bfe1dff74072831c1d9f53e8721c,1069,0.8333333333333333,1,232805,50.85726050569801,2,True,0.4622958,0.32687438,e2a7145a17094ca8b32206f00e35cca3,e2a7145a17094ca8b32206f00e35cca3|684ac61449314f84b3e9ccf147f6b1bc|2bae42c456274091896d9b9f7b2c52b8|385140e7679d427293393f7639a01826|32b564f3f00c4c7888f60e0c129c624d
18960c4f43a943db850051e4abd3395b,902,1.0,1,248084,88.82713293650794,3,True,0.7861638,0.4736939,2fb7341abe5946bb831f22efeb02b691,2fb7341abe5946bb831f22efeb02b691|f2a3285ca9a24828925b0feee504203a|84b84116c5f844e28f34a075fc4780af|a1c52547fa3a4a9d988533bc8430b141|b2db22092d634fe58a3f656a511fe30a
e6169bbda4884510ac25b2106a6bdfe8,902,1.0,1,207085,111.72190928683385,3,True,0.7753745,0.43601823,2fb7341abe5946bb831f22efeb02b691,2fb7341abe5946bb831f22efeb02b691|f2a3285ca9a24828925b0feee504203a|9c573a4d794b4ffc85f5ea169672910e|a1c52547fa3a4a9d988533bc8430b141|b2db22092d634fe58a3f656a511fe30a
e215401867a5468eaef2a35afc6e275a,902,1.0,1,368799,106.26456893241168,3,True,0.76973575,0.44013807,9c573a4d794b4ffc85f5ea169672910e,84b84116c5f844e28f34a075fc4780af|9c573a4d794b4ffc85f5ea169672910e|f2a3285ca9a24828925b0feee504203a|a1c52547fa3a4a9d988533bc8430b141|b2db22092d634fe58a3f656a511fe30a
48491886eacb455b9cc329940c6b990c,292,0.5833333333333333,2,230068,37.19073038856305,2,True,0.7259442,0.732096,48950f2161a64e7180e638cea0369236,bd0d9c44133240bc8552dc86c02da6b2|68c16be76a214e5a8ae4e56b67f1a2ea|48950f2161a64e7180e638cea0369236|67930fdb525b4684afd00a0cbebeef61|edb9a7d4b2c24ba89b392972f90a462c
ce2cd21c9835403d9bd52a4ffe210105,292,0.7,1,119385,94.85400175901495,2,True,0.647954,0.46946758,e18f39c7c4df4812891ba4f07c24e48c,e18f39c7c4df4812891ba4f07c24e48c|bd0d9c44133240bc8552dc86c02da6b2|fb4ca1a32cca47ebb2242887c600783b|67930fdb525b4684afd00a0cbebeef61|68c16be76a214e5a8ae4e56b67f1a2ea
c6f619c0d3574dee865c7b12faca6855,292,0.3333333333333333,3,633145,55.14985068259386,2,True,0.69705033,0.7423599,e18f39c7c4df4812891ba4f07c24e48c,edb9a7d4b2c24ba89b392972f90a462c|67930fdb525b4684afd00a0cbebeef61|e18f39c7c4df4812891ba4f07c24e48c|fb4ca1a32cca47ebb2242887c600783b|bd0d9c44133240bc8552dc86c02da6b2
462305c1dd524a7fb1172cf0e58be202,292,0.3666666666666667,3,222208,38.82582102545629,2,True,0.7386757,0.7571831,48950f2161a64e7180e638cea0369236,bd0d9c44133240bc8552dc86c02da6b2|fb4ca1a32cca47ebb2242887c600783b|68c16be76a214e5a8ae4e56b67f1a2ea|67930fdb525b4684afd00a0cbebeef61|48950f2161a64e7180e638cea0369236
aca3dbdf1fa94db7b730683fdc4e889a,648,1.0,1,265980,133.6133814102564,2,True,0.5941751,0.48422247,0e370706fdb14ba5affd18415b97ec19,0e370706fdb14ba5affd18415b97ec19|78132423a1864875ad88d9b606b87efe|958a36f0799e4299a057fedbca77707f|87ec7a51dfc14196ae24d67458ed2d1e|a29a08072c964c3f9ba40f8b5c358549
82bb9799ff2d4cf1816062d4e94e03fa,648,1.0,1,252000,117.51175356506239,2,True,0.81545997,0.55474204,78132423a1864875ad88d9b606b87efe,78132423a1864875ad88d9b606b87efe|49de32896dec48b6a33b11e163558a15|958a36f0799e4299a057fedbca77707f|87ec7a51dfc14196ae24d67458ed2d1e|a29a08072c964c3f9ba40f8b5c358549
4292311ce8db48b59f54ad350772762b,648,0.8333333333333333,1,239080,121.2899259868421,2,True,0.73354435,0.53062004,0e370706fdb14ba5affd18415b97ec19,0e370706fdb14ba5affd18415b97ec19|958a36f0799e4299a057fedbca77707f|49de32896dec48b6a33b11e163558a15|87ec7a51dfc14196ae24d67458ed2d1e|a29a08072c964c3f9ba40f8b5c358549
e929127c05904ea3b137ea19f1191e4f,648,1.0,1,250233,120.02017881016043,2,True,0.79759926,0.55392444,78132423a1864875ad88d9b606b87efe,78132423a1864875ad88d9b606b87efe|49de32896dec48b6a33b11e163558a15|958a36f0799e4299a057fedbca77707f|87ec7a51dfc14196ae24d67458ed2d1e|a29a08072c964c3f9ba40f8b5c358549
a76b4d9bf65843a3a3bb99251c3dbe8e,648,0.8333333333333333,1,241860,127.48385959201389,2,True,0.74530643,0.5397359,0e370706fdb14ba5affd18415b97ec19,0e370706fdb14ba5affd18415b97ec19|958a36f0799e4299a057fedbca77707f|49de32896dec48b6a33b11e163558a15|87ec7a51dfc14196ae24d67458ed2d1e|a29a08072c964c3f9ba40f8b5c358549
91f71fe1d4614b1eaeccc84b51b8a1dd,979,1.0,1,419814,110.03095263840831,1,True,0.61492693,0.27227777,f321bd0faa0f4ae198e16052629f1829,f321bd0faa0f4ae198e16052629f1829|0b264e6c4f5f485fbb4a6d155e19d20b|c436257a9faf47c2bf040a7a43ef0461|b8ede6493d4d4d899e97a2564fc118cd|6ceb98dc906445b4a984627a8181425d
4b58a5389e634596969ef49d7980ca1a,979,0.16666666666666666,6,611660,47.69914836711712,1,True,0.27210128,0.33157736,53ba664556c24ad2b8ec64bfe5ded724,d437ae7a950b4914904cbb0825e12050|b8ede6493d4d4d899e97a2564fc118cd|14a1e044792444549512c512637149b6|6eefe7a96c4d4beb923676b334c60fc7|6ceb98dc906445b4a984627a8181425d
e9b7b88f9b0a4959ad3413e5bbe778e7,979,0.16666666666666666,6,606816,63.24180698249619,1,True,0.2472904,0.34000373,53ba664556c24ad2b8ec64bfe5ded724,d437ae7a950b4914904cbb0825e12050|b8ede6493d4d4d899e97a2564fc118cd|6eefe7a96c4d4beb923676b334c60fc7|14a1e044792444549512c512637149b6|6ceb98dc906445b4a984627a8181425d
294aebbf01934db28337701ed1dfbdf8,979,1.0,1,417760,108.5405906394676,1,True,0.58650136,0.27657014,f321bd0faa0f4ae198e16052629f1829,f321bd0faa0f4ae198e16052629f1829|0b264e6c4f5f485fbb4a6d155e19d20b|c436257a9faf47c2bf040a7a43ef0461|1354009a8f394c7aac138b8ffc0da424|218cd0cdcb674f54be95b5dda7408158
ddb9c8a96cca485288bf052472f4774e,743,0.5833333333333333,2,609889,104.6281746031746,2,True,0.43246573,0.22694801,9073c76ff16e463583044c8e0e37101d,b01eadf8a5264fc684b87ac714870423|9073c76ff16e463583044c8e0e37101d|b01f70abda4e4ce4a162a83e4a7d0995|3fdc43ae9a3d40e5980bca67f16e66fe|9cf589fd83cd444d9e124512d09383be
3f94006e6d3b4ac3af8020637db16c5e,743,1.0,1,281088,106.62616185897436,2,True,0.51444155,0.11682856,9073c76ff16e463583044c8e0e37101d,9073c76ff16e463583044c8e0e37101d|952f8d0e39c44fdb97b2e3998fd2b26a|b01eadf8a5264fc684b87ac714870423|25f0002a7c044a348085dd82be8261e4|384151a9dbcb445fa4edd5f3f54c7e6e
fb465a49892a46efb1ea32479ec9a894,743,1.0,1,299019,97.42320228494624,2,True,0.4783708,0.13120183,9073c76ff16e463583044c8e0e37101d,9073c76ff16e463583044c8e0e37101d|952f8d0e39c44fdb97b2e3998fd2b26a|3fdc43ae9a3d40e5980bca67f16e66fe|05cd40d3848e46d4b5f520fc743be8dd|b01eadf8a5264fc684b87ac714870423
ef5b26d1e9fd4aa3874655612c1a5b4b,743,1.0,1,506506,87.90716280068729,2,True,0.5315586,0.18580364,b01f70abda4e4ce4a162a83e4a7d0995,b01f70abda4e4ce4a162a83e4a7d0995|952f8d0e39c44fdb97b2e3998fd2b26a|b01eadf8a5264fc684b87ac714870423|4b88cfa27d344f0f97f6b45e717781aa|56fd841efa844197a614a70b3784b7ae
82676a29ee724ecfa7c9f20b0cdf5af2,743,0.8333333333333333,1,612774,97.72207685406698,2,True,0.5096376,0.22536686,9073c76ff16e463583044c8e0e37101d,9073c76ff16e463583044c8e0e37101d|b01eadf8a5264fc684b87ac714870423|b01f70abda4e4ce4a162a83e4a7d0995|3fdc43ae9a3d40e5980bca67f16e66fe|9cf589fd83cd444d9e124512d09383be
9673bfccd3bd40a3b3f5537537cdd8cb,31,1.0,1,291312,132.25430253623188,1,True,0.36935586,0.22384627,ee04941de1104a6c94a2d07cf6657dce,ee04941de1104a6c94a2d07cf6657dce|2d20c60d3ca440eca63fe3d8c9ecc42a|6a1d4be4bd514bd9aa329e9950045c41|572cbdfc87794a6882e191ae1c90b6e6|24854f6058d0495bb731f392cd390f66
4fefc99c38cc4c0ebac23a81e383d351,31,0.5,2,219373,91.53051364942529,1,True,0.55889785,0.40630266,eaf4d4942f014fea836ba445fbfb1c7e,572cbdfc87794a6882e191ae1c90b6e6|eaf4d4942f014fea836ba445fbfb1c7e|6a1d4be4bd514bd9aa329e9950045c41|2d20c60d3ca440eca63fe3d8c9ecc42a|76b516d366894d17879058950f835f5b
39dfdee0654f4b62a987e4367a1a6484,31,0.5,2,256434,111.46446397569444,1,True,0.4312495,0.37091452,ee04941de1104a6c94a2d07cf6657dce,2d20c60d3ca440eca63fe3d8c9ecc42a|ee04941de1104a6c94a2d07cf6657dce|6a1d4be4bd514bd9aa329e9950045c41|572cbdfc87794a6882e191ae1c90b6e6|24854f6058d0495bb731f392cd390f66
50934dc4ae9046838cd233f03d2dabd5,31,0.5,2,211680,103.14827882317802,1,True,0.5363229,0.39505148,eaf4d4942f014fea836ba445fbfb1c7e,572cbdfc87794a6882e191ae1c90b6e6|eaf4d4942f014fea836ba445fbfb1c7e|2d20c60d3ca440eca63fe3d8c9ecc42a|6a1d4be4bd514bd9aa329e9950045c41|76b516d366894d17879058950f835f5b
59a79b93790f4955b5c6e15100462034,249,1.0,1,295311,104.64489583333334,2,True,0.49186805,0.4531681,f8e5e6491bd64416981439764460a350,f8e5e6491bd64416981439764460a350|74045bd0093a4586bf4a7a843c7a9c2d|1b79126c6b3a4b079d0a07604b9da83e|6918ce9cd29d46a5a2de033c95dc8413|6f78768d44df4346adda3bfc4ab6e846
e47bc7c6d47c4c6fb306a4a4e1676196,249,1.0,1,552537,61.29363715277778,2,True,0.53893065,0.44855648,f8e5e6491bd64416981439764460a350,f8e5e6491bd64416981439764460a350|0751c82fee8447bb97273851a90f84fa|6f78768d44df4346adda3bfc4ab6e846|fc8c77e7398946e1bf289ea5efbbecff|7778e71dc3744305835499a15a9fb204
a4feca4741eb4d6ab90b781ddf51e631,249,1.0,1,182470,98.99435927672955,2,True,0.5352323,0.26801017,0751c82fee8447bb97273851a90f84fa,0751c82fee8447bb97273851a90f84fa|74045bd0093a4586bf4a7a843c7a9c2d|32b93891df7f412fa9f081eb11c3323a|fc8c77e7398946e1bf289ea5efbbecff|7778e71dc3744305835499a15a9fb204
36d16ee50bff4140924f43fb4fafcdcf,249,1.0,1,552537,60.39824652777778,2,True,0.5506469,0.42624104,f8e5e6491bd64416981439764460a350,f8e5e6491bd64416981439764460a350|0751c82fee8447bb97273851a90f84fa|6f78768d44df4346adda3bfc4ab6e846|fc8c77e7398946e1bf289ea5efbbecff|7778e71dc3744305835499a15a9fb204
dc4eca39e5f14bf1be9b9ac1ad9ef908,249,1.0,1,297540,101.91878255208333,2,True,0.4799251,0.43957385,f8e5e6491bd64416981439764460a350,f8e5e6491bd64416981439764460a350|74045bd0093a4586bf4a7a843c7a9c2d|1b79126c6b3a4b079d0a07604b9da83e|6918ce9cd29d46a5a2de033c95dc8413|6f78768d44df4346adda3bfc4ab6e846
8208878d8afe49b0b123baf92c511e01,657,1.0,1,651990,126.22901218220339,1,True,0.61716783,0.32445914,94341f0573ba4727ac54d60f87526120,94341f0573ba4727ac54d60f87526120|91412fc3fafc45068d9dae64ae31258c|fb36c070d9544be084b5ad04a5c90df8|34360b4dd3d645e484e4895ef6cfa1fa|a0c40885c1a84e129bfb1734e30ffab0
8956419adae847ceadc393d770d77235,657,1.0,1,663435,129.50264793417367,1,True,0.63934493,0.30537438,94341f0573ba4727ac54d60f87526120,94341f0573ba4727ac54d60f87526120|fb36c070d9544be084b5ad04a5c90df8|91412fc3fafc45068d9dae64ae31258c|68d65a559e9c40868445acd88ea1deaf|34360b4dd3d645e484e4895ef6cfa1fa
61003b5ea3e44f0e931884dba9e89905,1346,1.0,1,221892,117.20520389441288,1,True,0.6179337,0.24686067,b2d1413561374dbf9dee7b7668c6eac2,b2d1413561374dbf9dee7b7668c6eac2|4d11d4234b824cb9a36b6275913d59d1|2082ba5cfcee4b5293d53d11dd940219|6800fb4be297494b82424c0e818e8afc|16ef6deca45d4956a1596c6795d69956
6d457178d8be4061a48b43fc64e588ff,1346,1.0,1,281542,141.32478632478632,1,True,0.6391375,0.40104523,7712dec1a21e4b6a850859de5b6326e7,7712dec1a21e4b6a850859de5b6326e7|6800fb4be297494b82424c0e818e8afc|a64bf8daeade464296fa118086847bc3|5046f4617ef84b66a65951d53bc8c8af|aac8c5dbda5e4125b2a9453a56b20638
945480ab47364bf89fd2c0dec556cd2d,1346,1.0,1,219968,125.4985119047619,1,True,0.641928,0.26768625,b2d1413561374dbf9dee7b7668c6eac2,b2d1413561374dbf9dee7b7668c6eac2|89dfb17d7aeb4b549835a75fa7ad0747|d37b6f95ee0748c5baf881b888668921|a1d81a64d7f0418b88bdeb0760daae0c|6800fb4be297494b82424c0e818e8afc
fbf4c034f074431e97cc31142ebd274e,1346,1.0,1,281385,134.73795984968353,1,True,0.608649,0.34693313,7712dec1a21e4b6a850859de5b6326e7,7712dec1a21e4b6a850859de5b6326e7|6800fb4be297494b82424c0e818e8afc|a64bf8daeade464296fa118086847bc3|5046f4617ef84b66a65951d53bc8c8af|aac8c5dbda5e4125b2a9453a56b20638
f61b07ae71de41cba0d4215b64eb3b1d,374,0.5,2,367611,93.33149012445888,1,True,0.5611852,0.6781822,f96b74c0ec4a49c88eb770e537b3d24e,cb05cb6476f745508fa414d46e0d62e1|f96b74c0ec4a49c88eb770e537b3d24e|2082ba5cfcee4b5293d53d11dd940219|102587885b394ff1b73d9af9a6d9254d|16ef6deca45d4956a1596c6795d69956
b416d3e8bc06412b8979703e05c96505,374,0.3333333333333333,3,391776,82.90398210710711,1,True,0.52470064,0.4860479,2bbb203baa0a49f187b39a5f0eaf86da,2082ba5cfcee4b5293d53d11dd940219|cb05cb6476f745508fa414d46e0d62e1|2bbb203baa0a49f187b39a5f0eaf86da|102587885b394ff1b73d9af9a6d9254d|4d11d4234b824cb9a36b6275913d59d1
244320c7b6f74d4188fbde046f0c031f,374,0.5,2,410084,82.28221685862692,1,True,0.53902525,0.48057938,2bbb203baa0a49f187b39a5f0eaf86da,2082ba5cfcee4b5293d53d11dd940219|2bbb203baa0a49f187b39a5f0eaf86da|cb05cb6476f745508fa414d46e0d62e1|102587885b394ff1b73d9af9a6d9254d|4d11d4234b824cb9a36b6275913d59d1
3f7161dcf1754739b1db53b591461dde,374,0.5,2,247520,103.66252920560747,1,True,0.5705563,0.5986629,f96b74c0ec4a49c88eb770e537b3d24e,cb05cb6476f745508fa414d46e0d62e1|f96b74c0ec4a49c88eb770e537b3d24e|2082ba5cfcee4b5293d53d11dd940219|102587885b394ff1b73d9af9a6d9254d|16ef6deca45d4956a1596c6795d69956
cc9bb8b8620843468d7403813a3b9670,21,1.0,1,330379,120.38676653287462,1,True,0.6028707,0.45388937,b4e9ade097e54b81b637ad7ba08f04db,b4e9ade097e54b81b637ad7ba08f04db|57d14849b180416c9e38213049b17530|6ef381caecc64539b58a5aefe7ed8203|954b5da485f94634a090640b1ad5d37a|34122c9ca00245a3b664e9ce90305f58
2da2e8878e974ded9d7ac2358723da0e,21,1.0,1,418816,37.79157986111111,1,True,0.61320674,0.35031024,899bd5837820403a9c115e62724be17a,899bd5837820403a9c115e62724be17a|8cce315a9799468d9593586cfda00bb3|7d120d655d3146c2859cbceaa99ccc40|57d14849b180416c9e38213049b17530|6ef381caecc64539b58a5aefe7ed8203
2a5d146b49754150bdb021b819f8843d,21,1.0,1,329840,112.51476883561644,1,True,0.6431813,0.43857354,b4e9ade097e54b81b637ad7ba08f04db,b4e9ade097e54b81b637ad7ba08f04db|57d14849b180416c9e38213049b17530|6ef381caecc64539b58a5aefe7ed8203|954b5da485f94634a090640b1ad5d37a|34122c9ca00245a3b664e9ce90305f58
2295019afd984438832d5251696ba692,21,1.0,1,412460,56.931331656073446,1,True,0.43109483,0.32031965,899bd5837820403a9c115e62724be17a,899bd5837820403a9c115e62724be17a|8cce315a9799468d9593586cfda00bb3|57d14849b180416c9e38213049b17530|7d120d655d3146c2859cbceaa99ccc40|6ef381caecc64539b58a5aefe7ed8203
4334561fe16e451e9360ec35d068931d,1361,1.0,1,415350,65.3980861441799,1,True,0.65154344,0.46214777,422591f8e9da43c58dc8d535205cb5dc,422591f8e9da43c58dc8d535205cb5dc|c404defce42d4590ba091e82245aa373|48950f2161a64e7180e638cea0369236|67930fdb525b4684afd00a0cbebeef61|edb9a7d4b2c24ba89b392972f90a462c
